,X_Coordinate,Y_Coordinate,Distance(median),Distance(direct),Date
312,354.07039642333984,336.4409923553467,782.0,778,2022-12-19 14:46:35.740
313,354.1797637939453,334.4611072540283,782.0,777,2022-12-19 14:46:35.771
314,355.2803421020508,331.907901763916,778.0,771,2022-12-19 14:46:35.809
315,355.02063751220703,329.1544246673584,780,772,2022-12-19 14:46:35.840
316,356.832275390625,327.376127243042,780,771,2022-12-19 14:46:35.871
317,357.22705841064453,325.448055267334,780,776,2022-12-19 14:46:35.909
318,357.23304748535156,323.5919380187988,780,776,2022-12-19 14:46:35.941
319,355.90396881103516,323.3968162536621,781,778,2022-12-19 14:46:35.972
320,353.5483932495117,323.80934715270996,781,777,2022-12-19 14:46:36.009
321,351.7662048339844,325.2561378479004,782,774,2022-12-19 14:46:36.040
322,349.3244171142578,326.49807929992676,781,775,2022-12-19 14:46:36.072
323,347.83111572265625,327.864990234375,781,776,2022-12-19 14:46:36.109
324,346.89666748046875,329.28417205810547,783,778,2022-12-19 14:46:36.141
325,345.9214401245117,330.62599182128906,783.0,782,2022-12-19 14:46:36.172
326,345.97251892089844,331.5688419342041,783.0,780,2022-12-19 14:46:36.209
327,345.83526611328125,331.9461250305176,780,779,2022-12-19 14:46:36.241
328,346.0057067871094,332.16379165649414,782.0,776,2022-12-19 14:46:36.272
329,345.9735870361328,332.8293800354004,783.0,780,2022-12-19 14:46:36.310
330,345.6416320800781,332.31794357299805,785,779,2022-12-19 14:46:36.341
331,344.63306427001953,331.84879302978516,784,783,2022-12-19 14:46:36.372
332,344.9919891357422,332.04065322875977,783.0,783,2022-12-19 14:46:36.409
333,343.74359130859375,330.8134460449219,784,782,2022-12-19 14:46:36.441
334,342.9180145263672,329.51866149902344,785.0,784,2022-12-19 14:46:36.472
335,341.8878936767578,327.8344917297363,785,784,2022-12-19 14:46:36.510
336,339.7207260131836,325.41478157043457,786,780,2022-12-19 14:46:36.541
337,337.90924072265625,322.9974174499512,788,785,2022-12-19 14:46:36.572
338,335.8830261230469,320.450963973999,789,787,2022-12-19 14:46:36.609
339,334.9928283691406,317.3722743988037,789,785,2022-12-19 14:46:36.641
340,333.1259536743164,314.13185119628906,791,787,2022-12-19 14:46:36.672
341,331.1876678466797,310.0787544250488,793,790,2022-12-19 14:46:36.710
342,329.8638153076172,307.36398696899414,793,793,2022-12-19 14:46:36.741
343,328.0201721191406,304.2216110229492,797,795,2022-12-19 14:46:36.772
344,325.35884857177734,301.36651039123535,799.5,801,2022-12-19 14:46:36.810
345,324.1605758666992,298.69903564453125,805.0,809,2022-12-19 14:46:36.841
346,321.82689666748047,297.4516010284424,807.0,809,2022-12-19 14:46:36.872
347,319.5143699645996,296.55200958251953,808,814,2022-12-19 14:46:36.909
348,317.18204498291016,296.7667293548584,810,820,2022-12-19 14:46:36.941
349,313.7578010559082,297.76665687561035,813,823,2022-12-19 14:46:36.972
350,311.07398986816406,299.9549102783203,818.0,825,2022-12-19 14:46:37.010
351,308.1390380859375,300.9906578063965,823.0,829,2022-12-19 14:46:37.041
352,305.5516242980957,304.44565773010254,826.0,825,2022-12-19 14:46:37.072
353,303.66626739501953,307.7486515045166,831.0,824,2022-12-19 14:46:37.110
354,302.22259521484375,310.5402946472168,836.0,832,2022-12-19 14:46:37.141
355,300.690860748291,312.6031494140625,843,839,2022-12-19 14:46:37.172
356,299.1677474975586,314.49554443359375,844.0,848,2022-12-19 14:46:37.210
357,297.36366271972656,315.5566120147705,851,859,2022-12-19 14:46:37.241
358,296.3914489746094,316.9551372528076,859,0,2022-12-19 14:46:37.294
359,295.89683532714844,316.66211128234863,860.0,0,2022-12-19 14:46:37.441
360,295.0729751586914,315.373592376709,854,0,2022-12-19 14:46:37.457
361,294.85754013061523,314.5785713195801,856,0,2022-12-19 14:46:37.494
